2026-07-15 18:08:28.061 [main] INFO  c.e.t.util.TesseractDataPathResolver - [cid=] [severity=] [event=] Using configured Tesseract tessdata path: /tmp/junit-13936599488811070889/custom-tessdata
2026-07-15 18:10:38.622 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface booking.repository.com.aerionsoft.application.BookingRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.623 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface booking.repository.com.aerionsoft.application.BookingSegmentRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.624 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface booking.repository.com.aerionsoft.application.BookingTimelineRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.624 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface booking.repository.com.aerionsoft.application.BookingTravellerTicketRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.624 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface booking.repository.com.aerionsoft.application.CoreBookingApiLogRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.624 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface booking.repository.com.aerionsoft.application.ExtrasRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.624 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface booking.repository.com.aerionsoft.application.SegmentAirlineRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.624 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface booking.repository.com.aerionsoft.application.SegmentAirportRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.624 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface booking.repository.com.aerionsoft.application.TicketActionRequestRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.625 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface booking.repository.com.aerionsoft.application.TravelInformationRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.625 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface booking.repository.com.aerionsoft.application.TravellerRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.626 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface breakingnews.repository.com.aerionsoft.application.BreakingNewsRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.626 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface business.repository.com.aerionsoft.application.BusinessProviderRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.626 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface business.repository.com.aerionsoft.application.BusinessRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.626 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface business.repository.com.aerionsoft.application.BusinessSalesPersonRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.626 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface chat.repository.com.aerionsoft.application.ChatConversationRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.626 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface chat.repository.com.aerionsoft.application.ChatMessageRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.627 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface client.repository.com.aerionsoft.application.BranchRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.627 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface client.repository.com.aerionsoft.application.InvoiceDynamicItemRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.627 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface client.repository.com.aerionsoft.application.InvoiceDynamicServiceRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.627 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface client.repository.com.aerionsoft.application.InvoiceItemRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.627 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface client.repository.com.aerionsoft.application.InvoiceLedgerRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.627 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface client.repository.com.aerionsoft.application.InvoiceRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.627 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface client.repository.com.aerionsoft.application.SupplierProviderMappingRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.627 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface client.repository.com.aerionsoft.application.SupplierRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.628 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface client.repository.com.aerionsoft.application.SupplierTransactionHistoryRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.628 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface cms.repository.com.aerionsoft.application.CategoryRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.628 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface cms.repository.com.aerionsoft.application.ContentCategoryMapRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.628 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface cms.repository.com.aerionsoft.application.ContentRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.628 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface cms.repository.com.aerionsoft.application.ContentSectionMapRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.628 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface cms.repository.com.aerionsoft.application.ContentTagMapRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.628 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface cms.repository.com.aerionsoft.application.CustomFormRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.628 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface cms.repository.com.aerionsoft.application.MediaRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.628 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface cms.repository.com.aerionsoft.application.PackageItemRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.629 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface cms.repository.com.aerionsoft.application.SectionRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.629 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface cms.repository.com.aerionsoft.application.TagRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.629 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface common.repository.com.aerionsoft.application.AirlineRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.629 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface common.repository.com.aerionsoft.application.AirportRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.629 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface common.repository.com.aerionsoft.application.ApiKeyRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.629 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface common.repository.com.aerionsoft.application.CountriesRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.629 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface common.repository.com.aerionsoft.application.CurrencyRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.629 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface common.repository.com.aerionsoft.application.ErrorLogRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.629 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface common.repository.com.aerionsoft.application.OtpTokenRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.630 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface email.repository.com.aerionsoft.application.EmailCredentialsRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.630 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface email.repository.com.aerionsoft.application.EmailLogRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.630 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface email.repository.com.aerionsoft.application.EmailLogsRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.630 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface email.repository.com.aerionsoft.application.EmailTemplateRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.630 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface expense.repository.com.aerionsoft.application.ExpenseDetailRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.630 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface expense.repository.com.aerionsoft.application.ExpenseRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.630 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface finance.repository.com.aerionsoft.application.AccountHeadRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-07-15 18:10:38.630 [main] INFO  o.s.d.r.c.RepositoryConfigurationExtensionSupport - [cid=] [severity=] [event=] Spring Data Redis - Could not safely identify store assignment for repository candidate interface flight.repository.com.aerionsoft.application.AccommodationRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
